ATM 771;-1,8591879;102,448558
ATM 772;-1,8775888;102,2955135
ATM 773;-1,999972;101,4004187
ATM 774;-2,0209362;101,3770756
ATM 775;-2,0308605;101,4054268
ATM 776;-2,160969;101,4501137
ATM 777;-1,9680675;101,3547943
ATM 778;-1,908056;101,2994865
ATM 779;-1,9585001;101,3451918
ATM 780;-1,9683148;101,3546712
ATM 781;-1,9875288;101,3661961
ATM 782;-2,2577669;101,5365124
ATM 783;-2,1918747;101,6154764
ATM 784;-2,1229179;101,5255483
ATM 785;-2,0998518;101,4637666
ATM 786;-2,0305247;101,3819096
ATM 787;-2,0654785;101,3972697
ATM 788;-2,0657005;101,3980953
ATM 789;-2,0649339;101,3966748
ATM 790;-2,065356;101,3972844
ATM 791;-2,0657204;101,3979547
ATM 792;-2,0686747;101,4001157
ATM 793;-1,7777515;101,2809866
ATM 794;-2,1863181;101,6296859
ATM 795;-1,7540108;101,3125721
ATM 796;-2,2286156;101,5488434
ATM 797;-2,2160496;101,5080982
ATM 798;-2,2243473;101,5199497
ATM 799;-2,0671459;101,3992955
ATM 800;-0,9571202;101,5028696
ATM 801;-1,2208337;101,7394847
ATM 802;-1,0747201;101,7127341
ATM 803;-1,0871179;101,7389273
ATM 804;-1,0912451;101,7843192
ATM 805;-3,8367567;102,3226672
ATM 806;-3,8512399;102,3143247
ATM 807;-3,8683956;102,3500609
ATM 808;-3,8411357;102,3203519
ATM 809;-3,8804794;102,3527052
ATM 810;-3,8589889;102,3120977
ATM 811;-3,8259106;102,3033655
ATM 812;-3,8098847;102,284495
ATM 813;-3,825899;102,2939017
ATM 814;-3,801082;102,2734229
ATM 815;-3,8005194;102,2827374
ATM 816;-3,8095425;102,2845869
ATM 817;-3,793594;102,2633338
ATM 818;-3,7867993;102,321671
ATM 819;-3,7781465;102,27323
ATM 820;-3,7682897;102,3053483
ATM 821;-3,732386;102,4518769
ATM 822;-3,712311;102,2544078
ATM 823;-3,4339317;102,1930784
ATM 824;-3,4299188;102,188324
ATM 825;-3,4340313;102,1928897
ATM 826;-3,4344347;102,191281
ATM 827;-3,3806904;102,1495618
ATM 828;-3,3640638;101,8369104
ATM 829;-3,3005642;101,7420412
ATM 830;-4,1595826;102,6987403
ATM 831;-4,0761693;102,5776861
ATM 832;-4,1055469;102,5619419
ATM 833;-4,0933882;102,5647388
ATM 834;-4,4689419;102,9057007
ATM 835;-4,4624191;102,918013
ATM 836;-4,4591184;102,9092149
ATM 837;-4,7961718;103,3528309
ATM 838;-4,9062699;103,5339449
ATM 839;-4,6730145;103,2478591
ATM 840;-4,7624925;103,3234488
ATM 841;-4,6962909;103,2637852
ATM 842;-4,5896538;103,1494184
ATM 843;-2,6541464;104,7344008
ATM 844;-2,9216529;104,4263071
ATM 845;-2,8930701;104,3873797
ATM 846;-2,8419344;104,2230176
ATM 847;-2,8498335;104,2330364
ATM 848;-2,9226646;104,5391939
ATM 849;-2,9132353;104,6678876
ATM 850;-2,9156048;104,6381874
ATM 851;-2,929121;104,6963643
ATM 852;-2,9129037;104,661317
ATM 853;-2,4811582;104,9748908
ATM 854;-2,6734877;104,9226611
ATM 855;-2,7397372;103,6405663
ATM 856;-2,7706563;103,5887659
ATM 857;-2,874435;103,8559166
ATM 858;-2,8697264;103,8300346
ATM 859;-2,8950321;103,8454003
ATM 860;-2,7520989;103,4231177
ATM 861;-2,59323;104,1118485
ATM 862;-2,6505369;103,9124428
ATM 863;-2,9565035;104,6862963
ATM 864;-2,9895381;104,7356575
ATM 865;-2,9864112;104,7417781
ATM 866;-3,0020868;104,7296154
ATM 867;-2,9626626;104,7201604
ATM 868;-2,9857811;104,7246182
ATM 869;-2,9687615;104,7864774
ATM 870;-2,9404525;104,7800697
ATM 871;-2,9687349;104,8064522
ATM 872;-2,9565737;104,8300091
ATM 873;-2,9225804;104,786872
ATM 874;-2,922219;104,7811145
ATM 875;-2,9284924;104,7387017
ATM 876;-2,9179005;104,7123226
ATM 877;-2,9303601;104,7462955
ATM 878;-2,9109725;104,7239126
ATM 879;-3,5989721;103,0887643
ATM 880;-3,5946584;103,0873594
ATM 881;-3,7867164;102,9617505
ATM 882;-3,615918;103,2037733
ATM 883;-3,7017503;103,2836023
ATM 884;-3,9545064;103,1953045
ATM 885;-3,7863547;103,5545319
ATM 886;-3,4557611;103,8662809
ATM 887;-3,7616216;103,8071144
ATM 888;-3,6538377;103,7751424
ATM 889;-3,5318244;103,7751007
ATM 890;-3,9813073;103,8035141
ATM 891;-3,9422922;103,8046452
ATM 892;-4,5327126;104,0734444
ATM 893;-4,5619313;104,0633478
ATM 894;-4,4465363;104,1884378
ATM 895;-4,8100762;103,9254364
ATM 896;-4,6771417;104,2113396
ATM 897;-4,1094214;104,1735311
ATM 898;-4,1197192;104,1826587
ATM 899;-4,1193393;104,1823647
ATM 900;-4,1064887;104,167096
ATM 901;-4,1062622;104,1660633
ATM 902;-4,1332575;104,1787708
ATM 903;-4,0772;103,9625845
ATM 904;-3,8668929;104,378025
ATM 905;-4,1076821;104,6532874
ATM 906;-4,1420141;104,6328886
ATM 907;-4,1993538;104,5615926
ATM 908;-3,9944477;104,8205917
ATM 909;-4,1125272;104,6682281
ATM 910;-4,0297149;104,7463778
ATM 911;-4,1253387;104,7531114
ATM 912;-4,1073928;104,6446362
ATM 913;-4,0877085;104,6772117
ATM 914;-4,3573361;104,358963
ATM 915;-3,9837849;104,7449433
ATM 916;-3,9970891;104,7195832
ATM 917;-4,2445093;104,4966041
ATM 918;-4,2856312;104,4442273
ATM 919;-4,2416776;104,4595994
ATM 920;-4,0451408;104,6964693
ATM 921;-4,0217147;103,2523962
ATM 922;-4,0227513;103,2504442
ATM 923;-4,0351392;103,2425021
ATM 924;-4,0120869;103,247738
ATM 925;-2,9265433;105,0017917
ATM 926;-3,0396054;104,8392951
ATM 927;-2,6405089;105,0462925
ATM 928;-2,706301;105,0087563
ATM 929;-3,3081534;104,3969997
ATM 930;-3,2368566;104,4381514
ATM 931;-3,241548;104,4350133
ATM 932;-3,2172441;104,5191542
ATM 933;-3,2172223;104,5247693
ATM 934;-3,6859843;104,3111762
ATM 935;-3,1106069;104,7639892
ATM 936;-3,3966954;104,5766796
ATM 937;-3,2094743;104,6434673
ATM 938;-3,2083873;104,636801
ATM 939;-3,1992563;104,658555
ATM 940;-3,3121291;104,6710251
ATM 941;-3,4175566;104,8219051
ATM 942;-3,8842079;104,8791993
ATM 943;-3,8618731;104,8844186
ATM 944;-3,860039;104,8854798
ATM 945;-3,7132453;104,8177144
ATM 946;-3,7852781;104,9029136
ATM 947;-3,7401883;104,8281792
ATM 948;-3,5922491;104,8100355
ATM 949;-3,9870928;105,0330552
ATM 950;-3,2708211;104,87681
ATM 951;-3,7806713;105,0349265
ATM 952;-3,0086681;104,7604936
ATM 953;-3,0080078;104,7610544
ATM 954;-3,021005144;104,7849678
ATM 955;-3,044414;104,7846816
ATM 956;-3,0375754;104,7967042
ATM 957;-2,9920508;104,7960199
ATM 958;-2,9573025;104,9674403
ATM 959;-3,2729621;103,8227821
ATM 960;-3,4443713;103,9769208
ATM 961;-3,2956454;103,8498316
ATM 962;-3,4074001;104,2613309
ATM 963;-3,415001;104,2389252
ATM 964;-3,4187562;104,2540838
ATM 965;-3,4178377;104,2439091
ATM 966;-3,4773612;104,2348319
ATM 967;-3,4438291;104,2086573
ATM 968;-3,4341595;104,2394111
ATM 969;-3,3900223;104,2688246
ATM 970;-3,2725032;102,9045045
ATM 971;-3,2938968;102,8685772
ATM 972;-3,2758289;102,9007541
ATM 973;-3,2859328;102,8652879
ATM 974;-3,2847334;102,8647787
ATM 975;-3,2670634;102,9430783
ATM 976;-3,2687623;102,9467612
ATM 977;-3,2714258;102,9326088
ATM 978;-3,2731683;102,9248912
ATM 979;-3,2691401;102,9354517
ATM 980;-3,3735627;103,1865485
ATM 981;-3,0404582;103,0211766
ATM 982;-3,0394595;103,0322553
ATM 983;-3,2469021;103,0405585
ATM 984;-3,1977482;102,9458132
ATM 985;-3,145703;102,951869
ATM 986;-3,2231981;102,9413575
ATM 987;-3,137365;103,1311846
ATM 988;-3,3777714;102,7965276
ATM 989;-3,4647942;102,5244714
ATM 990;-3,4670388;102,5303701
ATM 991;-3,4541814;102,6209286
ATM 992;-3,4838204;102,5214621
ATM 993;-3,4878042;102,5295634
ATM 994;-3,4650164;102,5325718
ATM 995;-3,4560344;102,5209095
ATM 996;-3,4398517;102,5188201
ATM 997;-3,6451327;102,5834287
ATM 998;-3,5641945;102,5249122
ATM 999;-3,1183947;102,1999317
ATM 1000;-3,1141787;102,1978921
ATM 1001;-2,0352971;102,5826439
ATM 1002;-2,5039199;102,7115335
ATM 1003;-2,5039496;102,7119326
ATM 1004;-2,5064982;102,7126207
ATM 1005;-2,385112;102,6311801
ATM 1006;-2,1014907;106,1269517
ATM 1007;-2,1024706;106,1233539
ATM 1008;-2,0856976;106,1113738
ATM 1009;-2,0850861;106,1178784
ATM 1010;-2,1347869;106,1195358
ATM 1011;-2,1453889;106,1635822
ATM 1012;-2,1359055;106,1258472
ATM 1013;-2,144778;106,1624792
ATM 1014;-2,1380761;106,0962054
ATM 1015;-2,1299666;106,1157534
ATM 1016;-2,1162322;106,0968499
ATM 1017;-2,1159767;106,0949376
ATM 1018;-2,1758053;106,1792778
ATM 1019;-3,0107848;106,4559799
ATM 1020;-2,6020644;106,1432208
ATM 1021;-2,5524562;106,0071795
ATM 1022;-1,8659136;106,1004381
ATM 1023;-1,8891026;106,1060857
ATM 1024;-1,8763405;106,115199
ATM 1025;-1,9895386;106,106155
ATM 1026;-1,9841564;106,1045726
ATM 1027;-1,8481324;106,1085492
ATM 1028;-1,8674459;106,0976655
ATM 1029;-1,9104366;106,1165987
ATM 1030;-1,8494922;106,1140044
ATM 1031;-2,1335726;106,0594571
ATM 1032;-1,8985639;105,7092879
ATM 1033;-1,9077226;106,0396753
ATM 1034;-1,8763883;106,0814316
ATM 1035;-1,6420345;105,7746862
ATM 1036;-1,6415993;105,7736691
ATM 1037;-1,628666;105,7793384
ATM 1038;-2,0685609;105,1618127
ATM 1039;-1,9200928;105,3786114
ATM 1040;-2,098884;105,6680715
ATM 1041;-1,6761703;105,499854
ATM 1042;-2,7426559;107,6395723
ATM 1043;-2,7294498;107,6526296
ATM 1044;-2,7312569;107,6323646
ATM 1045;-2,7467045;107,6795413
ATM 1046;-2,7404615;107,6347511
ATM 1047;-2,7264955;107,6412983
ATM 1048;-2,7344092;107,6357611
ATM 1049;-2,7438159;107,6746209
ATM 1050;-2,7001976;107,6770866
ATM 1051;-3,1300702;107,6627761
ATM 1052;-2,9618952;107,7012492
ATM 1053;-2,8675666;108,2687376
ATM 1054;-2,9769783;108,155688
ATM 1055;-2,6884575;108,0814186
ATM 1056;-2,7966406;108,230421
ATM 1057;-2,7024279;108,0464539
ATM 1058;-5,3697003;105,2690414
ATM 1059;-5,3963893;105,2617252
ATM 1060;-5,4070442;105,1968686
ATM 1061;-5,4485872;105,266861
ATM 1062;-5,3656953;105,2293393
ATM 1063;-5,4084421;105,3192271
ATM 1064;-5,3992462;105,3067733
ATM 1065;-5,3983345;105,288836
ATM 1066;-5,3911503;105,2951962
ATM 1067;-5,4043416;105,2793097
ATM 1068;-5,3929618;105,2889249
ATM 1069;-5,4103431;105,2483425
ATM 1070;-5,3930491;105,2307083
ATM 1071;-5,4250602;105,2515263
ATM 1072;-5,4160857;105,2543918
ATM 1073;-5,4115072;105,2980873
ATM 1074;-5,3587714;105,258633
ATM 1075;-5,3622265;105,2894474
ATM 1076;-5,4449809;105,2725363
ATM 1077;-5,4348708;105,2534199
ATM 1078;-5,4523512;105,2528705
ATM 1079;-5,4463515;105,2651501
ATM 1080;-5,4073144;105,2745593
ATM 1081;-5,8530044;105,756288
ATM 1082;-5,5232676;105,5929259
ATM 1083;-5,3204764;105,3447049
ATM 1084;-5,7014724;105,5860322
ATM 1085;-5,5455239;105,4451434
ATM 1086;-5,7283885;105,7543586
ATM 1087;-5,6671915;105,7805899
ATM 1088;-5,3562149;105,2208798
ATM 1089;-5,316439;105,2009056
ATM 1090;-5,2621107;105,1842936
ATM 1091;-5,3089334;105,2126663
ATM 1092;-5,3516709;105,2171492
ATM 1093;-5,345688;105,2163269
ATM 1094;-5,7316082;105,6544077
ATM 1095;-5,5813085;105,5248877
ATM 1096;-5,5831622;105,5221106
ATM 1097;-5,4256493;105,4273696
ATM 1098;-5,6028182;105,5894302
ATM 1099;-5,6276042;105,7218675
ATM 1100;-5,6373818;105,6746998
ATM 1101;-5,34949;104,7159451
ATM 1102;-5,4940889;104,6219217
ATM 1103;-5,499081;104,6227359
ATM 1104;-5,3200385;104,747562
ATM 1105;-5,5059404;104,4873015
ATM 1106;-5,4318837;104,9316438
ATM 1107;-5,2737457;104,9004973
ATM 1108;-5,3820816;105,0217175
ATM 1109;-5,3378123;105,0417057
ATM 1110;-5,3710551;104,8929582
ATM 1111;-5,3641817;104,9075319
ATM 1112;-5,3602068;104,9935306
ATM 1113;-5,3486961;104,9833908
ATM 1114;-5,3577412;104,9726962
ATM 1115;-5,4678127;105,0020291
ATM 1116;-5,250903;105,1010225
ATM 1117;-5,6352484;105,0482825
ATM 1118;-5,4836081;105,511629
ATM 1119;-5,7052299;105,1783388
ATM 1120;-5,1693574;105,2278027
ATM 1121;-5,1068454;105,0782029
ATM 1122;-5,1210749;105,1932038
ATM 1123;-5,0955997;104,8902514
ATM 1124;-5,0008924;105,2502942
ATM 1125;-5,1910858;104,8876945
ATM 1126;-4,8472403;105,4494425
ATM 1127;-4,9341193;105,391688
ATM 1128;-4,9177298;105,3629413
ATM 1129;-5,1393596;105,2465169
ATM 1130;-4,9953245;105,4262963
ATM 1131;-4,6871416;105,5728887
ATM 1132;-5,1419077;105,2773893
ATM 1133;-4,6844562;105,6296034
ATM 1134;-5,1342356;105,3062112
ATM 1135;-5,1345431;105,2904064
ATM 1136;-5,156159;105,3027021
ATM 1137;-5,0964986;105,2821501
ATM 1138;-5,1352585;105,3161433
ATM 1139;-5,110279;105,3255297
ATM 1140;-5,3115247;105,7277163
ATM 1141;-5,2915567;105,6936737
ATM 1142;-4,9906691;105,3467128
ATM 1143;-5,4425244;105,798511
ATM 1144;-5,2955638;105,8210934
ATM 1145;-5,0934938;105,3571157
ATM 1146;-5,2979518;105,561251
ATM 1147;-5,2978899;105,6034058
ATM 1148;-5,1762419;105,7030991
ATM 1149;-5,2026029;105,7094004
ATM 1150;-5,1854225;105,3305469
ATM 1151;-5,1925743;105,3177769
ATM 1152;-5,094378;105,5919947
ATM 1153;-5,0412038;105,5332346
ATM 1154;-4,9980556;105,5574275
ATM 1155;-5,0715346;104,849033
ATM 1156;-5,5204933;105,7864326
ATM 1157;-4,8684503;104,7036726
ATM 1158;-4,8649984;104,5824667
ATM 1159;-4,8277087;104,8860877
ATM 1160;-4,8454068;104,889318
ATM 1161;-4,8402529;104,9013849
ATM 1162;-4,726963;104,8074101
ATM 1163;-4,8264987;104,8994356
ATM 1164;-4,6472411;104,7406649
ATM 1165;-4,7453757;105,0209004
ATM 1166;-4,5816416;104,8730785
ATM 1167;-4,9444266;105,1021752
ATM 1168;-4,9197969;105,2126782
ATM 1169;-4,8987817;105,2122042
ATM 1170;-4,9338057;105,2132852
ATM 1171;-4,7814627;105,2529309
ATM 1172;-4,0211836;105,2481404
ATM 1173;-4,016539;105,2481141
ATM 1174;-3,9990892;105,1680307
ATM 1175;-4,2915324;105,2189669
ATM 1176;-3,9645211;105,3600702
ATM 1177;-3,9606074;105,3304126
ATM 1178;-4,492923;105,2335938
ATM 1179;-4,5513625;105,2206976
ATM 1180;-4,4757306;105,2411855
ATM 1181;-4,1880578;105,4853664
ATM 1182;-4,2199166;105,6305055
ATM 1183;-4,1933739;105,2329714
ATM 1184;-4,2488648;105,253725
ATM 1185;-4,3337732;105,1606734
ATM 1186;-4,5445283;105,0952758
ATM 1187;-4,3448451;105,2246776
ATM 1188;-4,6353789;105,0783003
ATM 1189;-4,3318331;105,0646141
ATM 1190;-4,2134374;105,7346962
ATM 1191;-4,2445484;105,0690212
ATM 1192;-4,7958569;104,4904224
ATM 1193;-4,725826;104,5423583
ATM 1194;-4,7218521;104,5522637
ATM 1195;-4,6084431;104,5411412
ATM 1196;-4,4551313;104,4323158
ATM 1197;-4,7856855;104,5779708
ATM 1198;-4,7564875;104,5837256
ATM 1199;-4,7144732;104,4520043
ATM 1200;-4,7109865;104,4551589
ATM 1201;-4,3450031;104,4408452
ATM 1202;-4,8551092;104,9217723
ATM 1203;-4,6836621;104,3501488
ATM 1204;-4,4415857;104,7437233
ATM 1205;-5,1920825;103,934898
ATM 1206;-5,0091607;104,4755403
ATM 1207;-5,0365968;104,0831196
ATM 1208;-5,0403;104,0897796
ATM 1209;-5,0339347;104,4106954
ATM 1210;-4,293672;104,5195435
ATM 1211;-5,2436879;104,3079074
ATM 1212;-5,4236011;104,1050594
ATM 1213;-5,3208438;104,0136937
ATM 1214;-5,5412991;104,2926233
ATM 1215;-5,6125137;104,3473122
ATM 1216;-5,0337846;103,7611554
ATM 1217;-5,1441931;103,9317323
ATM 1218;-6,0950241;106,6979304
ATM 1219;-6,1080066;106,6429329
ATM 1220;-6,0760049;106,645543
ATM 1221;-6,1037891;106,6921801
ATM 1222;-6,0746318;106,6752418
ATM 1223;-6,080666;106,6966229
ATM 1224;-6,1098089;106,6849164
ATM 1225;-6,0916349;106,6696348
ATM 1226;-6,073888;106,664009
ATM 1227;-6,0965079;106,7043452
ATM 1228;-6,044404;106,6647201
ATM 1229;-6,089007;106,6425521
ATM 1230;-6,0644594;106,6439945
ATM 1231;-6,0788247;106,6434669
ATM 1232;-6,097219;106,638227
ATM 1233;-6,063229;106,6323439
ATM 1234;-6,0912717;106,6542334
ATM 1235;-6,1471397;106,6744035
ATM 1236;-6,1035114;106,6949473
ATM 1237;-6,0379762;106,5827126
ATM 1238;-6,0684475;106,5929694
ATM 1239;-6,1035722;106,5652671
ATM 1240;-6,1457497;106,7410764
ATM 1241;-6,153797;106,714343
ATM 1242;-6,1379441;106,7512829
ATM 1243;-6,1074845;106,7005682
ATM 1244;-6,1709057;106,7222821
ATM 1245;-6,1770657;106,7103517
ATM 1246;-6,1045879;106,7100825
ATM 1247;-6,141803;106,6944798
ATM 1248;-6,1750237;106,7338515
ATM 1249;-6,21353;106,711165
ATM 1250;-6,1956911;106,7561863
ATM 1251;-6,1684712;106,7619282
ATM 1252;-6,2049105;106,7795801
ATM 1253;-6,2265841;106,7719031
ATM 1254;-6,1927373;106,8147538
ATM 1255;-6,1894193;106,8624062
ATM 1256;-6,1110915;106,7224874
ATM 1257;-6,1379595;106,784573
ATM 1258;-6,2535578;106,7881022
ATM 1259;-6,253678;106,7946628
ATM 1260;-6,261786;106,796449
ATM 1261;-6,2479883;106,7785148
ATM 1262;-6,2581445;106,7833258
ATM 1263;-6,2495327;106,8314399
ATM 1264;-6,1392949;106,727348
ATM 1265;-6,3162111;106,8160809
ATM 1266;-6,3211918;106,8252097
ATM 1267;-6,3519009;106,8015299
ATM 1268;-6,3222874;106,8190841
ATM 1269;-6,348202;106,8133821
ATM 1270;-6,3556244;106,8790331
ATM 1271;-6,3504144;106,8980018
ATM 1272;-6,2995224;106,9097563
ATM 1273;-6,3068275;106,9152327
ATM 1274;-6,3272371;106,9025342
ATM 1275;-6,3049191;106,911466
ATM 1276;-6,3348832;106,8522257
ATM 1277;-6,3954913;106,9083963
ATM 1278;-6,3723674;106,8721115
ATM 1279;-6,4128061;106,8522387
ATM 1280;-6,4487259;106,8659653
ATM 1281;-6,443687;106,8729199
ATM 1282;-6,4466115;106,8638336
ATM 1283;-6,4010821;106,8085704
ATM 1284;-6,4006407;106,7968689
ATM 1285;-6,4054159;106,8051045
ATM 1286;-6,3850072;106,7911627
ATM 1287;-6,4074416;106,8015711
ATM 1288;-6,4408298;106,8198151
ATM 1289;-6,4309959;106,8224991
ATM 1290;-6,3682115;106,8066869
ATM 1291;-6,3845807;106,8291205
ATM 1292;-6,3833151;106,8523616
ATM 1293;-6,4437787;106,8356739
ATM 1294;-6,448107;106,8274931
ATM 1295;-6,3965619;106,7612555
ATM 1296;-6,4136696;106,7546634
ATM 1297;-6,4373043;106,7701929
ATM 1298;-6,4293056;106,7519492
ATM 1299;-6,4213264;106,7667531
ATM 1300;-6,4448622;106,7774369
ATM 1301;-6,3711298;106,7734985
ATM 1302;-6,3764059;106,7605079
ATM 1303;-6,4081416;106,9059153
ATM 1304;-6,4459914;106,8262379
ATM 1305;-6,332696;106,7833184
ATM 1306;-6,3349082;106,7823138
ATM 1307;-6,3705623;106,7248921
ATM 1308;-6,4946577;106,7509463
ATM 1309;-6,4934572;106,7603666
ATM 1310;-6,4885405;106,7289888
ATM 1311;-6,5016034;106,71667
ATM 1312;-6,5132439;106,7571411
ATM 1313;-6,4712014;106,7759084
ATM 1314;-6,4638802;106,7397237
ATM 1315;-6,5977023;106,6533914
ATM 1316;-6,5776604;106,7079832
ATM 1317;-6,6030243;106,6873841
ATM 1318;-6,6606031;106,7008991
ATM 1319;-6,6140149;106,6953487
ATM 1320;-6,5874656;106,6635062
ATM 1321;-6,6347803;106,6793379
ATM 1322;-6,6758056;106,6514647
ATM 1323;-6,4474879;106,781317
ATM 1324;-6,4476435;106,7863247
ATM 1325;-6,447813;106,7824535
ATM 1326;-6,4667723;106,795723
ATM 1327;-6,4751328;106,7896919
ATM 1328;-6,3745307;106,8325901
ATM 1329;-6,1869891;106,8671181
ATM 1330;-6,1859953;106,8554922
ATM 1331;-6,1861071;106,8625914
ATM 1332;-6,1693663;106,8534565
ATM 1333;-6,1474385;106,8364876
ATM 1334;-6,1514928;106,8134174
ATM 1335;-6,2111693;106,8716498
ATM 1336;-6,1965546;106,9550056
ATM 1337;-6,2137963;106,9302722
ATM 1338;-6,1863077;106,9654435
ATM 1339;-6,209537;106,9373967
ATM 1340;-6,2089497;106,9628443
ATM 1341;-6,1844389;106,9435776
ATM 1342;-6,2204695;106,9317114
ATM 1343;-6,2399424;106,9125478
ATM 1344;-6,2229646;106,9265998
ATM 1345;-6,2461855;106,9349717
ATM 1346;-6,2169802;106,9061224
ATM 1347;-6,2210707;106,9093623
ATM 1348;-6,2207407;106,939229
ATM 1349;-6,247519;106,9205838
ATM 1350;-6,2317331;106,8746619
ATM 1351;-6,2187217;106,8816257
ATM 1352;-6,2064009;106,8654
ATM 1353;-6,2247377;106,8710787
ATM 1354;-6,2882324;106,8517968
ATM 1355;-6,2565069;106,8789746
ATM 1356;-6,2844183;106,8775407
ATM 1357;-6,2870356;106,8821326
ATM 1358;-6,1023681;106,9223819
ATM 1359;-6,1500946;106,9560602
ATM 1360;-6,1331678;106,903697
ATM 1361;-6,1233624;106,9106737
ATM 1362;-6,1272828;106,9068588
ATM 1363;-6,1264901;106,8786529
ATM 1364;-6,1157915;106,8867696
ATM 1365;-6,12889;106,8550174
ATM 1366;-6,124137;106,8893575
ATM 1367;-6,454025;106,6726196
ATM 1368;-6,441244;106,6757475
ATM 1369;-6,5125987;106,7573698
ATM 1370;-6,4315012;106,7143003
ATM 1371;-6,4349576;106,7073049
ATM 1372;-6,4618195;106,7068887
ATM 1373;-6,3683946;106,6958362
ATM 1374;-6,3991879;106,6884148
ATM 1375;-6,3783027;106,7079158
ATM 1376;-6,2156686;106,6373586
ATM 1377;-6,1865577;106,6451738
ATM 1378;-6,1911816;106,6332178
ATM 1379;-6,2147401;106,6000808
ATM 1380;-6,2007682;106,6067959
ATM 1381;-6,2007335;106,6013469
ATM 1382;-6,2013714;106,615015
ATM 1383;-6,1510858;106,657063
ATM 1384;-6,1716766;106,6792791
ATM 1385;-6,1232622;106,6243285
ATM 1386;-6,1556662;106,6288344
ATM 1387;-6,1712908;106,6112905
ATM 1388;-6,1799434;106,5955074
ATM 1389;-6,1622141;106,6061378
ATM 1390;-6,1836205;106,5924541
ATM 1391;-6,1754392;106,5977819
ATM 1392;-6,2036901;106,60138
ATM 1393;-6,2270518;106,6819764
ATM 1394;-6,22135;106,6765343
ATM 1395;-6,2156385;106,647823
ATM 1396;-6,2184946;106,687422
ATM 1397;-6,1844321;106,6470015
ATM 1398;-6,1752564;106,6878897
ATM 1399;-6,1862393;106,6611358
ATM 1400;-6,1806934;106,6608875
ATM 1401;-6,2349891;106,7022747
ATM 1402;-6,2413043;106,7024017
ATM 1403;-6,2182306;106,7074585
ATM 1404;-6,238502;106,7170742
ATM 1405;-6,243573;106,7276067
ATM 1406;-6,2422941;106,7390123
ATM 1407;-6,2440464;106,692316
ATM 1408;-6,2598691;106,7474889
ATM 1409;-6,2445017;106,69612
ATM 1410;-6,2602617;106,7093697
ATM 1411;-6,251341;106,6959826
ATM 1412;-6,250249;106,6757618
ATM 1413;-6,2370631;106,6208735
ATM 1414;-6,2514816;106,6606113
ATM 1415;-6,3243061;106,6838447
ATM 1416;-6,3260147;106,6707474
ATM 1417;-6,338165;106,6869386
ATM 1418;-6,3471739;106,6595762
ATM 1419;-6,2833437;106,6042713
ATM 1420;-6,2857581;106,6355732
ATM 1421;-6,2926232;106,6325208
ATM 1422;-6,3885115;106,6313704
ATM 1423;-6,3988459;106,5875641
ATM 1424;-6,3854161;106,6739746
ATM 1425;-6,3250964;106,7178846
ATM 1426;-6,3056621;106,7472466
ATM 1427;-6,3406761;106,7357767
ATM 1428;-6,3495619;106,7401275
ATM 1429;-6,3385652;106,7098548
ATM 1430;-6,3424582;106,73007
ATM 1431;-6,3572554;106,7376412
ATM 1432;-6,330136;106,7607515
ATM 1433;-6,3405661;106,7655214
ATM 1434;-6,1229863;106,6058105
ATM 1435;-6,1033362;106,5630845
ATM 1436;-6,1311324;106,5889279
ATM 1437;-6,1153425;106,5845332
ATM 1438;-6,1070468;106,5668871
ATM 1439;-6,019484;106,537309
ATM 1440;-6,2537607;106,599131
ATM 1441;-6,2247523;106,5811155
ATM 1442;-6,2594748;106,5638251
ATM 1443;-6,2408531;106,564258
ATM 1444;-6,2423502;106,5789318
ATM 1445;-6,2983236;106,589632
ATM 1446;-6,312304;106,5847159
ATM 1447;-6,3555606;106,5561857
ATM 1448;-6,2874304;106,5902304
ATM 1449;-6,3102641;106,5341674
ATM 1450;-6,2821802;106,6818301
ATM 1451;-6,2791388;106,6692103
ATM 1452;-6,2942988;106,747036
ATM 1453;-6,3170909;106,7691021
ATM 1454;-6,4611928;106,6683704
ATM 1455;-6,2843534;106,7260435
ATM 1456;-6,1145782;106,1384509
ATM 1457;-6,1020122;106,1782706
ATM 1458;-6,1223958;106,140322
ATM 1459;-6,1130892;106,1529051
ATM 1460;-6,1032719;106,1644336
ATM 1461;-6,1311303;106,1659148
ATM 1462;-6,1397209;106,1840709
ATM 1463;-6,1158076;106,1999272
ATM 1464;-6,1342515;106,1621554
ATM 1465;-6,1479225;106,2260377
ATM 1466;-6,1097726;106,1194418
ATM 1467;-6,1117154;106,1042321
ATM 1468;-6,1292688;106,1246793
ATM 1469;-6,2138889;106,35098
ATM 1470;-6,158055;106,342555
ATM 1471;-6,1518069;106,2630757
ATM 1472;-6,1458493;106,3084118
ATM 1473;-6,051063;106,3226775
ATM 1474;-6,023286;106,325249
ATM 1475;-6,0149648;106,2842184
ATM 1476;-6,1171896;106,2314226
ATM 1477;-6,1295398;106,2329706
ATM 1478;-6,1244881;106,2258198
ATM 1479;-6,2581454;106,2881015
ATM 1480;-6,2125316;106,2963521
ATM 1481;-6,23003;106,2114574
ATM 1482;-6,2452439;106,2048028
ATM 1483;-6,0631864;106,1194569
ATM 1484;-6,0691226;106,1124487
ATM 1485;-6,0456791;106,0989058
ATM 1486;-6,3174024;106,1169409
ATM 1487;-6,3054456;106,1072609
ATM 1488;-6,2813834;106,1185689
